SRR2761211,PRJNA280026,Amplicon,10589,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761212,PRJNA280026,Amplicon,13830,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761213,PRJNA280026,Amplicon,13989,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761214,PRJNA280026,Amplicon,10327,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761215,PRJNA280026,Amplicon,16203,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761217,PRJNA280026,Amplicon,13468,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761218,PRJNA280026,Amplicon,12827,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761220,PRJNA280026,Amplicon,17916,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761221,PRJNA280026,Amplicon,5806,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761222,PRJNA280026,Amplicon,13884,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761223,PRJNA280026,Amplicon,4726,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761224,PRJNA280026,Amplicon,10574,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761226,PRJNA280026,Amplicon,12625,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761227,PRJNA280026,Amplicon,14464,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761228,PRJNA280026,Amplicon,12295,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761229,PRJNA280026,Amplicon,16734,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761230,PRJNA280026,Amplicon,18641,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761231,PRJNA280026,Amplicon,23722,Hong Kong,NULL,NULL,NULL,NULL,D002277,1,1
SRR2761232,PRJNA280026,Amplicon,14528,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761234,PRJNA280026,Amplicon,17896,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761235,PRJNA280026,Amplicon,17967,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761236,PRJNA280026,Amplicon,10924,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761237,PRJNA280026,Amplicon,10718,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761238,PRJNA280026,Amplicon,8872,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761239,PRJNA280026,Amplicon,11730,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761240,PRJNA280026,Amplicon,16382,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761241,PRJNA280026,Amplicon,14918,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761242,PRJNA280026,Amplicon,20119,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761243,PRJNA280026,Amplicon,14336,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
SRR2761244,PRJNA280026,Amplicon,17145,Hong Kong,NULL,NULL,NULL,NULL,D002277,0,1
